"X","Unnamed..0","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2","is_neurotransmitter","ligand.symbol","ligand.family","ligand.location","ligand.keyword","ligand.secreted_type","ligand.transmembrane","receptor.symbol","receptor.family","receptor.location","receptor.keyword","receptor.surfaceome_main","receptor.surfaceome_sub","receptor.adhesome","receptor.secreted_type","receptor.transmembrane","version"
2486,"Adenosine-ADO-NT5E_SLC29A1_ADORA2B","Adenosine-ADO-NT5E_SLC29A1_ADORA2B","Adenosine","ADO-NT5E_SLC29A1","ADORA2B","","","","","PMID:32514148","Non-protein Signaling","ADO-(NT5E+SLC29A1) - ADORA2B","True","NT5E, SLC29A1","5'-nucleotidase, SLC29A/ENT transporter (TC 2.A.57)","Cell membrane, GPI-anchor, Basolateral cell membrane, Apical cell membrane","Membrane, Disulfide bond, Alternative splicing, Glycoprotein, Disease variant, Signal, Hydrolase, Reference proteome, Lipoprotein, Metal-binding, GPI-anchor, Cell membrane, Direct protein sequencing, Zinc, 3D-structure, Nucleotide-binding, Transmembrane helix, Phosphoprotein, Transmembrane, Transport","","True","ADORA2B","G-protein coupled receptor 1","Cell membrane","Transducer, Membrane, Reference proteome, Lipoprotein, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Palmitate, Glycoprotein","Receptors","GPCR;Rhodopsin","","","True","CellChatDB v2"
2487,"Adenosine-ADO-NT5E_SLC29A2_ADORA2B","Adenosine-ADO-NT5E_SLC29A2_ADORA2B","Adenosine","ADO-NT5E_SLC29A2","ADORA2B","","","","","PMID:32514148","Non-protein Signaling","ADO-(NT5E+SLC29A2) - ADORA2B","True","NT5E, SLC29A2","5'-nucleotidase, SLC29A/ENT transporter (TC 2.A.57)","Cell membrane, GPI-anchor, Basolateral cell membrane, Nucleus membrane","Membrane, Disulfide bond, Alternative splicing, Glycoprotein, Disease variant, Signal, Hydrolase, Reference proteome, Lipoprotein, Metal-binding, GPI-anchor, Cell membrane, Direct protein sequencing, Zinc, 3D-structure, Nucleotide-binding, Nucleus, Phosphoprotein, Transmembrane helix, Transmembrane, Transport","","True","ADORA2B","G-protein coupled receptor 1","Cell membrane","Transducer, Membrane, Reference proteome, Lipoprotein, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Palmitate, Glycoprotein","Receptors","GPCR;Rhodopsin","","","True","CellChatDB v2"
2488,"Adenosine-ADO-NT5E_SLC29A3_ADORA2B","Adenosine-ADO-NT5E_SLC29A3_ADORA2B","Adenosine","ADO-NT5E_SLC29A3","ADORA2B","","","","","PMID:32514148","Non-protein Signaling","ADO-(NT5E+SLC29A3) - ADORA2B","True","NT5E, SLC29A3","5'-nucleotidase, SLC29A/ENT transporter (TC 2.A.57)","Cell membrane, GPI-anchor, Lysosome membrane, Late endosome membrane, Membrane","Membrane, Disulfide bond, Alternative splicing, Glycoprotein, Disease variant, Signal, Hydrolase, Reference proteome, Lipoprotein, Metal-binding, GPI-anchor, Cell membrane, Direct protein sequencing, Zinc, 3D-structure, Nucleotide-binding, Lysosome, Transmembrane helix, Phosphoprotein, Transmembrane, Transport, Endosome","","True","ADORA2B","G-protein coupled receptor 1","Cell membrane","Transducer, Membrane, Reference proteome, Lipoprotein, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Palmitate, Glycoprotein","Receptors","GPCR;Rhodopsin","","","True","CellChatDB v2"
2489,"Adenosine-ADO-NT5E_SLC29A4_ADORA2B","Adenosine-ADO-NT5E_SLC29A4_ADORA2B","Adenosine","ADO-NT5E_SLC29A4","ADORA2B","","","","","PMID:32514148","Non-protein Signaling","ADO-(NT5E+SLC29A4) - ADORA2B","True","SLC29A4, NT5E","SLC29A/ENT transporter (TC 2.A.57), 5'-nucleotidase","Apical cell membrane, Cell membrane, GPI-anchor","Membrane, Reference proteome, Cell membrane, Transmembrane helix, Transmembrane, Transport, Alternative splicing, Glycoprotein, Disulfide bond, Disease variant, Signal, Hydrolase, Lipoprotein, Metal-binding, GPI-anchor, Direct protein sequencing, Zinc, 3D-structure, Nucleotide-binding","","True","ADORA2B","G-protein coupled receptor 1","Cell membrane","Transducer, Membrane, Reference proteome, Lipoprotein, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, G-protein coupled receptor, Palmitate, Glycoprotein","Receptors","GPCR;Rhodopsin","","","True","CellChatDB v2"
2490,"Adenosine-ADO-NT5E_SLC29A1_ADORA3","Adenosine-ADO-NT5E_SLC29A1_ADORA3","Adenosine","ADO-NT5E_SLC29A1","ADORA3","","","","","PMID:32514148","Non-protein Signaling","ADO-(NT5E+SLC29A1) - ADORA3","True","NT5E, SLC29A1","5'-nucleotidase, SLC29A/ENT transporter (TC 2.A.57)","Cell membrane, GPI-anchor, Basolateral cell membrane, Apical cell membrane","Membrane, Disulfide bond, Alternative splicing, Glycoprotein, Disease variant, Signal, Hydrolase, Reference proteome, Lipoprotein, Metal-binding, GPI-anchor, Cell membrane, Direct protein sequencing, Zinc, 3D-structure, Nucleotide-binding, Transmembrane helix, Phosphoprotein, Transmembrane, Transport","","True","ADORA3","G-protein coupled receptor 1","Cell membrane","Transducer, Membrane, Reference proteome, Lipoprotein, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, Palmitate, Glycoprotein","","","","","True","CellChatDB v2"
2491,"Adenosine-ADO-NT5E_SLC29A2_ADORA3","Adenosine-ADO-NT5E_SLC29A2_ADORA3","Adenosine","ADO-NT5E_SLC29A2","ADORA3","","","","","PMID:32514148","Non-protein Signaling","ADO-(NT5E+SLC29A2) - ADORA3","True","NT5E, SLC29A2","5'-nucleotidase, SLC29A/ENT transporter (TC 2.A.57)","Cell membrane, GPI-anchor, Basolateral cell membrane, Nucleus membrane","Membrane, Disulfide bond, Alternative splicing, Glycoprotein, Disease variant, Signal, Hydrolase, Reference proteome, Lipoprotein, Metal-binding, GPI-anchor, Cell membrane, Direct protein sequencing, Zinc, 3D-structure, Nucleotide-binding, Nucleus, Phosphoprotein, Transmembrane helix, Transmembrane, Transport","","True","ADORA3","G-protein coupled receptor 1","Cell membrane","Transducer, Membrane, Reference proteome, Lipoprotein, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, Palmitate, Glycoprotein","","","","","True","CellChatDB v2"
2492,"Adenosine-ADO-NT5E_SLC29A3_ADORA3","Adenosine-ADO-NT5E_SLC29A3_ADORA3","Adenosine","ADO-NT5E_SLC29A3","ADORA3","","","","","PMID:32514148","Non-protein Signaling","ADO-(NT5E+SLC29A3) - ADORA3","True","NT5E, SLC29A3","5'-nucleotidase, SLC29A/ENT transporter (TC 2.A.57)","Cell membrane, GPI-anchor, Lysosome membrane, Late endosome membrane, Membrane","Membrane, Disulfide bond, Alternative splicing, Glycoprotein, Disease variant, Signal, Hydrolase, Reference proteome, Lipoprotein, Metal-binding, GPI-anchor, Cell membrane, Direct protein sequencing, Zinc, 3D-structure, Nucleotide-binding, Lysosome, Transmembrane helix, Phosphoprotein, Transmembrane, Transport, Endosome","","True","ADORA3","G-protein coupled receptor 1","Cell membrane","Transducer, Membrane, Reference proteome, Lipoprotein, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, Palmitate, Glycoprotein","","","","","True","CellChatDB v2"
2493,"Adenosine-ADO-NT5E_SLC29A4_ADORA3","Adenosine-ADO-NT5E_SLC29A4_ADORA3","Adenosine","ADO-NT5E_SLC29A4","ADORA3","","","","","PMID:32514148","Non-protein Signaling","ADO-(NT5E+SLC29A4) - ADORA3","True","SLC29A4, NT5E","SLC29A/ENT transporter (TC 2.A.57), 5'-nucleotidase","Apical cell membrane, Cell membrane, GPI-anchor","Membrane, Reference proteome, Cell membrane, Transmembrane helix, Transmembrane, Transport, Alternative splicing, Glycoprotein, Disulfide bond, Disease variant, Signal, Hydrolase, Lipoprotein, Metal-binding, GPI-anchor, Direct protein sequencing, Zinc, 3D-structure, Nucleotide-binding","","True","ADORA3","G-protein coupled receptor 1","Cell membrane","Transducer, Membrane, Reference proteome, Lipoprotein, Cell membrane, Transmembrane helix, Disulfide bond, Transmembrane, Receptor, Alternative splicing, G-protein coupled receptor, Palmitate, Glycoprotein","","","","","True","CellChatDB v2"
2494,"Adrenaline-ADR-PNMT_SLC18A1_ADRA1A","Adrenaline-ADR-PNMT_SLC18A1_ADRA1A","Adrenaline","ADR-PNMT_SLC18A1","ADRA1A","","","","","PMID:32514148","Non-protein Signaling","ADR-(PNMT+SLC18A1) - ADRA1A","True","SLC18A1, PNMT","Major facilitator superfamily, Vesicular transporter, Class I-like SAM-binding methyltransferase superfamily, NNMT/PNMT/TEMT","Endoplasmic reticulum membrane, Synaptic vesicle membrane, Cytoplasmic vesicle, Secretory vesicle, Secretory vesicle membrane","Membrane, Reference proteome, Transmembrane helix, Transmembrane, Transport, Alternative splicing, Neurotransmitter transport, Synapse, Cytoplasmic vesicle, Endoplasmic reticulum, Glycoprotein, Catecholamine biosynthesis, Methyltransferase, Phosphoprotein, Direct protein sequencing, S-adenosyl-L-methionine, 3D-structure, Transferase","","False","ADRA1A","G-protein coupled receptor 1","Cytoplasm, Membrane, Cell membrane, Caveola, Nucleus membrane","Membrane, Disulfide bond, Transmembrane, Receptor, Cytoplasm, Alternative splicing, Glycoprotein, Transducer, Reference proteome, Lipoprotein, Cell membrane, Nucleus, Transmembrane helix, Phosphoprotein, G-protein coupled receptor, Palmitate","Receptors","GPCR;Rhodopsin","","","True","CellChatDB v2"
2495,"Adrenaline-ADR-PNMT_SLC18A2_ADRA1A","Adrenaline-ADR-PNMT_SLC18A2_ADRA1A","Adrenaline","ADR-PNMT_SLC18A2","ADRA1A","","","","","PMID:32514148","Non-protein Signaling","ADR-(PNMT+SLC18A2) - ADRA1A","True","SLC18A2, PNMT","Major facilitator superfamily, Vesicular transporter, Class I-like SAM-binding methyltransferase superfamily, NNMT/PNMT/TEMT","Synaptic vesicle membrane, Cell projection, Axon, Cytoplasmic vesicle, Dendrite, Secretory vesicle, Secretory vesicle membrane","Dystonia, Membrane, Disulfide bond, Transmembrane, Parkinsonism, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Disease variant, Cell projection, Reference proteome, Transmembrane helix, Phosphoprotein, Transport, Synapse, Neurotransmitter transport, Catecholamine biosynthesis, Methyltransferase, Direct protein sequencing, S-adenosyl-L-methionine, 3D-structure, Transferase","","False","ADRA1A","G-protein coupled receptor 1","Cytoplasm, Membrane, Cell membrane, Caveola, Nucleus membrane","Membrane, Disulfide bond, Transmembrane, Receptor, Cytoplasm, Alternative splicing, Glycoprotein, Transducer, Reference proteome, Lipoprotein, Cell membrane, Nucleus, Transmembrane helix, Phosphoprotein, G-protein coupled receptor, Palmitate","Receptors","GPCR;Rhodopsin","","","True","CellChatDB v2"
2496,"Noradrenaline-NE-DBH_SLC18A1_ADRA1A","Noradrenaline-NE-DBH_SLC18A1_ADRA1A","Noradrenaline","NE-DBH_SLC18A1","ADRA1A","","","","","PMID: 29733063_HMRbase;reactome","Non-protein Signaling","NE-(DBH+SLC18A1) - ADRA1A","True","SLC18A1, DBH","Major facilitator superfamily, Vesicular transporter, Copper type II ascorbate-dependent monooxygenase","Endoplasmic reticulum membrane, Synaptic vesicle membrane, Cytoplasmic vesicle, Secretory vesicle, Secretory vesicle membrane, Chromaffin granule lumen, Secreted, Secretory vesicle lumen, Chromaffin granule membrane","Membrane, Reference proteome, Transmembrane helix, Transmembrane, Transport, Alternative splicing, Neurotransmitter transport, Synapse, Cytoplasmic vesicle, Endoplasmic reticulum, Glycoprotein, Catecholamine biosynthesis, Monooxygenase, Disulfide bond, Secreted, Signal-anchor, Copper, Vitamin C, Disease variant, Oxidoreductase, Metal-binding, Direct protein sequencing, 3D-structure","secreted","False","ADRA1A","G-protein coupled receptor 1","Cytoplasm, Membrane, Cell membrane, Caveola, Nucleus membrane","Membrane, Disulfide bond, Transmembrane, Receptor, Cytoplasm, Alternative splicing, Glycoprotein, Transducer, Reference proteome, Lipoprotein, Cell membrane, Nucleus, Transmembrane helix, Phosphoprotein, G-protein coupled receptor, Palmitate","Receptors","GPCR;Rhodopsin","","","True","CellChatDB v2"
2497,"Noradrenaline-NE-DBH_SLC18A2_ADRA1A","Noradrenaline-NE-DBH_SLC18A2_ADRA1A","Noradrenaline","NE-DBH_SLC18A2","ADRA1A","","","","","PMID: 29733063_HMRbase;reactome","Non-protein Signaling","NE-(DBH+SLC18A2) - ADRA1A","True","SLC18A2, DBH","Major facilitator superfamily, Vesicular transporter, Copper type II ascorbate-dependent monooxygenase","Synaptic vesicle membrane, Cell projection, Axon, Cytoplasmic vesicle, Dendrite, Secretory vesicle, Secretory vesicle membrane, Chromaffin granule lumen, Secreted, Secretory vesicle lumen, Chromaffin granule membrane","Dystonia, Membrane, Disulfide bond, Transmembrane, Parkinsonism, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Disease variant, Cell projection, Reference proteome, Transmembrane helix, Phosphoprotein, Transport, Synapse, Neurotransmitter transport, Catecholamine biosynthesis, Monooxygenase, Secreted, Signal-anchor, Copper, Vitamin C, Oxidoreductase, Metal-binding, Direct protein sequencing, 3D-structure","secreted","False","ADRA1A","G-protein coupled receptor 1","Cytoplasm, Membrane, Cell membrane, Caveola, Nucleus membrane","Membrane, Disulfide bond, Transmembrane, Receptor, Cytoplasm, Alternative splicing, Glycoprotein, Transducer, Reference proteome, Lipoprotein, Cell membrane, Nucleus, Transmembrane helix, Phosphoprotein, G-protein coupled receptor, Palmitate","Receptors","GPCR;Rhodopsin","","","True","CellChatDB v2"
2498,"Noradrenaline-NE-DBH_SLC6A2_ADRA1A","Noradrenaline-NE-DBH_SLC6A2_ADRA1A","Noradrenaline","NE-DBH_SLC6A2","ADRA1A","","","","","PMID: 29733063_HMRbase;reactome","Non-protein Signaling","NE-(DBH+SLC6A2) - ADRA1A","True","DBH, SLC6A2","Copper type II ascorbate-dependent monooxygenase, Sodium:neurotransmitter symporter (SNF) (TC 2.A.22)","Chromaffin granule lumen, Secreted, Secretory vesicle lumen, Chromaffin granule membrane, Cytoplasmic vesicle, Secretory vesicle membrane, Secretory vesicle, Cell membrane","Catecholamine biosynthesis, Membrane, Monooxygenase, Disulfide bond, Secreted, Transmembrane, Signal-anchor, Copper, Cytoplasmic vesicle, Vitamin C, Glycoprotein, Disease variant, Oxidoreductase, Reference proteome, Metal-binding, Transmembrane helix, Direct protein sequencing, 3D-structure, Sodium, Cell membrane, Transport, Alternative splicing, Neurotransmitter transport, Symport","secreted","False","ADRA1A","G-protein coupled receptor 1","Cytoplasm, Membrane, Cell membrane, Caveola, Nucleus membrane","Membrane, Disulfide bond, Transmembrane, Receptor, Cytoplasm, Alternative splicing, Glycoprotein, Transducer, Reference proteome, Lipoprotein, Cell membrane, Nucleus, Transmembrane helix, Phosphoprotein, G-protein coupled receptor, Palmitate","Receptors","GPCR;Rhodopsin","","","True","CellChatDB v2"
2499,"Adrenaline-ADR-PNMT_SLC18A1_ADRA1B","Adrenaline-ADR-PNMT_SLC18A1_ADRA1B","Adrenaline","ADR-PNMT_SLC18A1","ADRA1B","","","","","PMID: 29733063_HMRbase;reactome","Non-protein Signaling","ADR-(PNMT+SLC18A1) - ADRA1B","True","SLC18A1, PNMT","Major facilitator superfamily, Vesicular transporter, Class I-like SAM-binding methyltransferase superfamily, NNMT/PNMT/TEMT","Endoplasmic reticulum membrane, Synaptic vesicle membrane, Cytoplasmic vesicle, Secretory vesicle, Secretory vesicle membrane","Membrane, Reference proteome, Transmembrane helix, Transmembrane, Transport, Alternative splicing, Neurotransmitter transport, Synapse, Cytoplasmic vesicle, Endoplasmic reticulum, Glycoprotein, Catecholamine biosynthesis, Methyltransferase, Phosphoprotein, Direct protein sequencing, S-adenosyl-L-methionine, 3D-structure, Transferase","","False","ADRA1B","G-protein coupled receptor 1","Cytoplasm, Membrane, Cell membrane, Caveola, Nucleus membrane","Transducer, Membrane, Reference proteome, Lipoprotein, Cell membrane, Nucleus, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Cytoplasm, G-protein coupled receptor, Palmitate, Glycoprotein","Receptors","GPCR;Rhodopsin","","","True","CellChatDB v2"
2500,"Adrenaline-ADR-PNMT_SLC18A2_ADRA1B","Adrenaline-ADR-PNMT_SLC18A2_ADRA1B","Adrenaline","ADR-PNMT_SLC18A2","ADRA1B","","","","","PMID: 29733063_HMRbase;reactome","Non-protein Signaling","ADR-(PNMT+SLC18A2) - ADRA1B","True","SLC18A2, PNMT","Major facilitator superfamily, Vesicular transporter, Class I-like SAM-binding methyltransferase superfamily, NNMT/PNMT/TEMT","Synaptic vesicle membrane, Cell projection, Axon, Cytoplasmic vesicle, Dendrite, Secretory vesicle, Secretory vesicle membrane","Dystonia, Membrane, Disulfide bond, Transmembrane, Parkinsonism, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Disease variant, Cell projection, Reference proteome, Transmembrane helix, Phosphoprotein, Transport, Synapse, Neurotransmitter transport, Catecholamine biosynthesis, Methyltransferase, Direct protein sequencing, S-adenosyl-L-methionine, 3D-structure, Transferase","","False","ADRA1B","G-protein coupled receptor 1","Cytoplasm, Membrane, Cell membrane, Caveola, Nucleus membrane","Transducer, Membrane, Reference proteome, Lipoprotein, Cell membrane, Nucleus, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Cytoplasm, G-protein coupled receptor, Palmitate, Glycoprotein","Receptors","GPCR;Rhodopsin","","","True","CellChatDB v2"
2501,"Noradrenaline-NE-DBH_SLC18A1_ADRA1B","Noradrenaline-NE-DBH_SLC18A1_ADRA1B","Noradrenaline","NE-DBH_SLC18A1","ADRA1B","","","","","PMID: 29733063_HMRbase;reactome","Non-protein Signaling","NE-(DBH+SLC18A1) - ADRA1B","True","SLC18A1, DBH","Major facilitator superfamily, Vesicular transporter, Copper type II ascorbate-dependent monooxygenase","Endoplasmic reticulum membrane, Synaptic vesicle membrane, Cytoplasmic vesicle, Secretory vesicle, Secretory vesicle membrane, Chromaffin granule lumen, Secreted, Secretory vesicle lumen, Chromaffin granule membrane","Membrane, Reference proteome, Transmembrane helix, Transmembrane, Transport, Alternative splicing, Neurotransmitter transport, Synapse, Cytoplasmic vesicle, Endoplasmic reticulum, Glycoprotein, Catecholamine biosynthesis, Monooxygenase, Disulfide bond, Secreted, Signal-anchor, Copper, Vitamin C, Disease variant, Oxidoreductase, Metal-binding, Direct protein sequencing, 3D-structure","secreted","False","ADRA1B","G-protein coupled receptor 1","Cytoplasm, Membrane, Cell membrane, Caveola, Nucleus membrane","Transducer, Membrane, Reference proteome, Lipoprotein, Cell membrane, Nucleus, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Cytoplasm, G-protein coupled receptor, Palmitate, Glycoprotein","Receptors","GPCR;Rhodopsin","","","True","CellChatDB v2"
2502,"Noradrenaline-NE-DBH_SLC18A2_ADRA1B","Noradrenaline-NE-DBH_SLC18A2_ADRA1B","Noradrenaline","NE-DBH_SLC18A2","ADRA1B","","","","","PMID: 29733063_HMRbase;reactome","Non-protein Signaling","NE-(DBH+SLC18A2) - ADRA1B","True","SLC18A2, DBH","Major facilitator superfamily, Vesicular transporter, Copper type II ascorbate-dependent monooxygenase","Synaptic vesicle membrane, Cell projection, Axon, Cytoplasmic vesicle, Dendrite, Secretory vesicle, Secretory vesicle membrane, Chromaffin granule lumen, Secreted, Secretory vesicle lumen, Chromaffin granule membrane","Dystonia, Membrane, Disulfide bond, Transmembrane, Parkinsonism, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Disease variant, Cell projection, Reference proteome, Transmembrane helix, Phosphoprotein, Transport, Synapse, Neurotransmitter transport, Catecholamine biosynthesis, Monooxygenase, Secreted, Signal-anchor, Copper, Vitamin C, Oxidoreductase, Metal-binding, Direct protein sequencing, 3D-structure","secreted","False","ADRA1B","G-protein coupled receptor 1","Cytoplasm, Membrane, Cell membrane, Caveola, Nucleus membrane","Transducer, Membrane, Reference proteome, Lipoprotein, Cell membrane, Nucleus, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Receptor, Cytoplasm, G-protein coupled receptor, Palmitate, Glycoprotein","Receptors","GPCR;Rhodopsin","","","True","CellChatDB v2"
